time,stroke_count,inst_spm,total_power,inst_power,km_hr,km,tick_duration
241255752,52,26.4,5308.5,15.43,15.9,491.6,25457
241377866,52,26.4,5314.3,5.78,16.0,492.2,41587
241562821,52,26.5,5314.3,0.00,16.1,493.2,-27744
241669757,52,26.5,5314.3,0.00,16.1,493.7,-28356
241775870,52,26.5,5314.3,0.00,16.1,494.2,-25949
241875558,52,26.5,5314.3,0.00,16.1,494.7,-25927
241986745,52,26.5,5314.3,0.00,16.1,495.2,-29613
242112399,52,26.5,5314.3,0.00,16.1,495.7,-33813
242257019,52,26.5,5314.3,0.00,16.1,496.3,-38784
242465961,52,26.5,5314.3,0.00,16.1,497.1,-70894
242814816,53,26.5,5320.8,6.46,15.9,498.4,39346
242948772,53,26.4,5331.4,10.62,15.8,498.9,30683
243062421,53,26.3,5345.1,13.73,15.8,499.4,26988
243163825,53,26.3,5361.7,16.56,15.8,499.8,24573
243259986,53,26.2,5379.3,17.58,15.8,500.2,23848
243356143,53,26.2,5396.5,17.25,15.8,500.6,24078
243454057,53,26.1,5412.7,16.23,15.8,501.1,24821
243748913,53,26,5412.7,0.00,15.9,502.7,-33151
243873368,53,25.9,5412.7,0.00,16.0,503.3,-28910
243978476,53,25.9,5412.7,0.00,16.1,503.8,-25326
244077914,53,25.8,5412.7,0.00,16.1,504.3,-25685
244185825,53,25.8,5412.7,0.00,16.1,504.8,-28360
244304276,53,25.8,5412.7,0.00,16.1,505.4,-31064
244438212,53,25.7,5412.7,0.00,16.1,506.0,-35271
244633951,53,25.7,5412.7,0.00,16.1,506.8,-70168
244954007,54,25.6,5419.0,6.28,16.0,508.1,39916
245090501,54,25.8,5429.4,10.40,16.0,508.7,31006
245205829,54,26,5442.6,13.20,16.0,509.1,27523
245309467,54,26.1,5458.3,15.69,15.9,509.6,25250
245408655,54,26.2,5474.6,16.34,15.9,510.0,24739
245508655,54,26.3,5490.7,16.06,16.0,510.5,24950
245610343,54,26.4,5505.8,15.13,16.0,511.0,25708
245884846,54,26.7,5505.8,0.00,16.1,512.5,-30024
245993656,54,26.8,5505.8,0.00,16.1,513.1,-26135
246084304,54,26.9,5505.8,0.00,16.2,513.5,-21985
246173771,54,26.9,5505.8,0.00,16.2,514.0,-23457
246282408,54,27,5505.8,0.00,16.3,514.5,-29921
246413972,54,27.1,5505.8,0.00,16.3,515.1,-35514
246569242,54,27.2,5505.8,0.00,16.3,515.8,-41652
246812422,54,27.3,5505.8,0.00,16.3,516.9,-91288
247115154,55,27.4,5512.2,6.37,16.2,518.1,39616
247250852,55,27.5,5522.6,10.37,16.1,518.6,31056
247365736,55,27.5,5536.0,13.43,16.1,519.1,27284
247468281,55,27.5,5552.1,16.11,16.1,519.6,24915
247565810,55,27.5,5569.1,16.98,16.1,520.0,24265
247663774,55,27.5,5585.7,16.58,16.1,520.5,24562
247763688,55,27.5,5601.3,15.60,16.1,521.0,25315
247880372,55,27.5,5608.4,7.11,16.2,521.6,37513
248074437,55,27.6,5608.4,0.00,16.3,522.6,-28369
248189243,55,27.6,5608.4,0.00,16.3,523.2,-28231
248292399,55,27.6,5608.4,0.00,16.3,523.7,-25327
248394343,55,27.6,5608.4,0.00,16.3,524.2,-26985
248510755,55,27.6,5608.4,0.00,16.4,524.7,-30098
248639084,55,27.6,5608.4,0.00,16.4,525.3,-34318
248786518,55,27.6,5608.4,0.00,16.4,526.0,-39234
248998246,55,27.6,5608.4,0.00,16.3,526.8,-73193
249323850,56,27.6,5614.8,6.42,16.2,528.1,39453
249459270,56,27.6,5625.2,10.38,16.2,528.6,31043
249574159,56,27.6,5638.5,13.34,16.1,529.1,27377
249677324,56,27.5,5654.5,15.97,16.1,529.5,25026
249775262,56,27.5,5671.3,16.82,16.1,529.9,24383
249873524,56,27.5,5687.8,16.51,16.1,530.4,24614
249973232,56,27.5,5703.6,15.81,16.1,530.9,25146
250258687,56,27.4,5703.6,0.00,16.3,532.4,-27391
250368589,56,27.4,5703.6,0.00,16.3,533.0,-28236
250474899,56,27.4,5703.6,0.00,16.3,533.5,-25986
250575718,56,27.3,5703.6,0.00,16.3,534.0,-26032
250685329,56,27.3,5703.6,0.00,16.4,534.6,-28438
250803756,56,27.3,5703.6,0.00,16.4,535.1,-31025
250939058,56,27.3,5703.6,0.00,16.4,535.7,-37341
251136049,56,27.3,5703.6,0.00,16.4,536.6,-65695
251316558,57,27.2,5714.0,10.40,16.3,537.3,31008
251495226,57,27.6,5720.8,6.75,16.3,538.1,38496
251631171,57,27.8,5731.0,10.23,16.3,538.7,31257
251746503,57,28,5744.3,13.30,16.3,539.2,27417
251849148,57,28.1,5760.4,16.10,16.3,539.7,24923
251946902,57,28.2,5777.4,16.98,16.3,540.2,24265
252045448,57,28.3,5793.8,16.39,16.3,540.7,24704
252146248,57,28.4,5809.0,15.24,16.4,541.2,25614
252433028,57,28.8,5809.0,0.00,16.6,542.8,-32310
252557040,57,28.9,5809.0,0.00,16.6,543.5,-31897
252681646,57,29,5809.0,0.00,16.7,544.2,-31147
252806411,57,29.1,5809.0,0.00,16.8,544.9,-31982
252934598,57,29.1,5809.0,0.00,16.8,545.5,-32517
253064657,57,29.2,5809.0,0.00,16.8,546.1,-33938
253207501,57,29.3,5809.0,0.00,16.8,546.8,-38326
253439315,57,29.4,5809.0,0.00,16.8,547.9,-89804
253718341,58,29.6,5814.9,5.92,16.8,549.0,41116
253856533,58,29.1,5825.3,10.37,16.7,549.6,31047
253970991,58,28.8,5838.8,13.47,16.7,550.1,27245
254073071,58,28.6,5855.1,16.29,16.6,550.5,24779
254170661,58,28.4,5871.9,16.83,16.6,551.0,24374
254270195,58,28.2,5887.7,15.81,16.7,551.5,25146
254372747,58,28,5902.5,14.78,16.7,552.0,26014
254668808,58,27.4,5902.5,0.00,16.8,553.7,-29005
254771736,58,27.2,5902.5,0.00,16.8,554.2,-24582
254860622,58,27.1,5902.5,0.00,16.9,554.7,-21618
254947388,58,27,5902.5,0.00,16.9,555.2,-22524
255046181,58,26.8,5902.5,0.00,17.0,555.7,-27032
255172451,58,26.7,5902.5,0.00,17.0,556.3,-34503
255319743,58,26.5,5902.5,0.00,17.0,557.0,-39765
255554407,58,26.3,5902.5,0.00,17.0,558.0,-90647
255827507,59,26,5908.7,6.22,16.9,559.2,40096
255964891,59,26.2,5919.1,10.40,16.8,559.7,31015
256079293,59,26.4,5932.7,13.56,16.8,560.2,27154
256181110,59,26.5,5949.2,16.49,16.8,560.7,24629
256277624,59,26.6,5966.6,17.39,16.8,561.2,23978
256374502,59,26.7,5983.6,17.01,16.8,561.6,24245
256473226,59,26.8,5999.7,16.17,16.8,562.1,24869
256584099,59,26.9,6008.9,9.18,16.9,562.7,33000
256793468,59,27.1,6008.9,0.00,17.0,563.9,-30805
256907441,59,27.2,6008.9,0.00,17.1,564.5,-27434
257009261,59,27.3,6008.9,0.00,17.1,565.0,-24782
257109944,59,27.4,6008.9,0.00,17.1,565.5,-26738
257229155,59,27.4,6008.9,0.00,17.1,566.1,-31756
257362981,59,27.5,6008.9,0.00,17.1,566.7,-35382
257515885,59,27.6,6008.9,0.00,17.1,567.4,-41771
257996798,60,27.8,6014.3,5.42,16.9,569.4,42961
258142926,60,27.8,6023.4,9.06,16.9,570.0,33220
258262787,60,27.8,6035.9,12.50,16.8,570.5,28283
258368247,60,27.8,6051.6,15.64,16.8,570.9,25284
258467453,60,27.8,6068.4,16.84,16.8,571.4,24366
258566786,60,27.8,6084.6,16.17,16.8,571.9,24866
258667930,60,27.8,6099.8,15.24,16.8,572.4,25615
258799497,60,27.7,6103.9,4.11,16.8,573.0,49350
258982908,60,27.7,6103.9,0.00,16.9,574.0,-33024
259107743,60,27.7,6103.9,0.00,16.9,574.6,-30081
259216621,60,27.7,6103.9,0.00,16.9,575.1,-26442
259321499,60,27.7,6103.9,0.00,16.9,575.6,-27522
259440420,60,27.7,6103.9,0.00,16.9,576.2,-31567
259573320,60,27.7,6103.9,0.00,16.9,576.7,-35322
259724126,60,27.7,6103.9,0.00,16.8,577.4,-40606
260194028,61,27.7,6109.5,5.57,16.7,579.2,42381
260335688,61,27.6,6119.2,9.74,16.6,579.7,32046
260453200,61,27.6,6132.0,12.82,16.6,580.2,27926
260557645,61,27.6,6147.6,15.59,16.5,580.6,25331
260656494,61,27.6,6164.2,16.55,16.5,581.0,24578
260755733,61,27.5,6180.4,16.27,16.5,581.5,24794
260856857,61,27.5,6195.8,15.31,16.5,582.0,25556
261162440,61,27.5,6195.8,0.00,16.6,583.6,-29252
261269435,61,27.5,6195.8,0.00,16.6,584.1,-25143
261375374,61,27.5,6195.8,0.00,16.6,584.7,-27324
261488942,61,27.4,6195.8,0.00,16.7,585.2,-29811
261618398,61,27.4,6195.8,0.00,16.7,585.8,-34138
261759018,61,27.4,6195.8,0.00,16.7,586.5,-37575
261917869,61,27.4,6195.8,0.00,16.7,587.2,-42975
262408387,62,27.4,6200.8,5.01,16.6,589.1,44675
262556687,62,27.3,6209.6,8.87,16.5,589.7,33576
262678376,62,27.3,6221.6,11.93,16.4,590.2,28955
262786172,62,27.3,6236.2,14.67,16.4,590.6,26106
262887534,62,27.3,6252.1,15.81,16.4,591.1,25149
262988903,62,27.3,6267.6,15.56,16.4,591.5,25347
263092134,62,27.2,6282.3,14.69,16.4,592.0,26088
263215663,62,27.2,6288.1,5.77,16.4,592.6,41628
263397197,62,27.2,6288.1,0.00,16.5,593.5,-30049
263515404,62,27.2,6288.1,0.00,16.5,594.1,-28783
263624026,62,27.2,6288.1,0.00,16.5,594.6,-26578
263734213,62,27.2,6288.1,0.00,16.5,595.1,-29094
263861297,62,27.1,6288.1,0.00,16.5,595.7,-33909
264009826,62,27.1,6288.1,0.00,16.5,596.3,-39660
264176620,62,27.1,6288.1,0.00,16.4,597.0,-44324
264411306,62,27.1,6288.1,0.00,16.3,597.9,-83826
264706970,63,27.1,6294.1,6.05,16.2,599.0,40657
264844913,63,27,6304.3,10.16,16.1,599.5,31372
264960819,63,26.9,6317.5,13.23,16.1,600.0,27493
265065410,63,26.9,6332.7,15.19,16.1,600.4,25655
265165851,63,26.8,6348.7,16.01,16.1,600.8,24994
265267415,63,26.8,6364.1,15.42,16.0,601.2,25465
265371988,63,26.7,6378.3,14.17,16.1,601.7,26563
265657962,63,26.6,6378.3,0.00,16.1,603.2,-33886
265776095,63,26.6,6378.3,0.00,16.1,603.8,-27760
265882166,63,26.5,6378.3,0.00,16.1,604.3,-26178
265992602,63,26.5,6378.3,0.00,16.2,604.8,-29371
266120640,63,26.5,6378.3,0.00,16.2,605.4,-34250
266266039,63,26.4,6378.3,0.00,16.2,606.0,-37843
266424730,63,26.4,6378.3,0.00,16.1,606.7,-41960
266873450,64,26.3,6383.7,5.37,16.0,608.4,43152
267018083,64,26.4,6393.0,9.35,16.0,608.9,32709
267138634,64,26.5,6405.1,12.08,15.9,609.4,28770
267247064,64,26.6,6419.6,14.48,15.9,609.8,26283
267350434,64,26.7,6434.7,15.09,15.8,610.3,25746
267453310,64,26.7,6449.8,15.09,15.8,610.7,25739
267557694,64,26.8,6464.2,14.40,15.9,611.2,26355
267863513,64,26.9,6464.2,0.00,16.0,612.8,-30788
267990330,64,27,6464.2,0.00,16.1,613.5,-34959
268121764,64,27.1,6464.2,0.00,16.1,614.1,-32957
268258559,64,27.1,6464.2,0.00,16.1,614.7,-36234
268419760,64,27.2,6464.2,0.00,16.1,615.5,-44252
268590610,64,27.2,6464.2,0.00,16.1,616.2,-42910
268806877,64,27.3,6464.2,0.00,16.1,617.1,-68083
269806914,64,27.4,6464.2,0.00,15.6,620.3,0
270806953,64,12.8,6464.2,0.00,14.6,622.9,0
271806990,64,6,6464.2,0.00,13.5,625.0,0
272807032,64,2.8,6464.2,0.00,12.3,626.7,0
273807036,64,1.3,6464.2,0.00,11.1,628.0,0
274807083,64,0.6,6464.2,0.00,9.9,629.1,0
275807124,64,0.3,6464.2,0.00,8.8,629.9,0
276807150,64,0.1,6464.2,0.00,7.8,630.7,0
277807197,64,0.1,6464.2,0.00,6.8,631.2,0
278807200,64,0,6464.2,0.00,6.0,631.7,0
279807264,64,0,6464.2,0.00,5.2,632.1,0
280807315,64,0,6464.2,0.00,4.5,632.4,0
281807364,64,0,6464.2,0.00,3.9,632.7,0
282807365,64,0,6464.2,0.00,3.4,632.9,0
283807424,64,0,6464.2,0.00,2.9,633.0,0
284807465,64,0,6464.2,0.00,2.5,633.2,0
285807488,64,0,6464.2,0.00,2.2,633.3,0
286807521,64,0,6464.2,0.00,1.8,633.4,0
287807588,64,0,6464.2,0.00,1.6,633.5,0
288807641,64,0,6464.2,0.00,1.4,633.5,0
289807673,64,0,6464.2,0.00,1.2,633.6,0
290807682,64,0,6464.2,0.00,0.9,633.6,0
291807729,64,0,6464.2,0.00,0.8,633.7,0
292807747,64,0,6464.2,0.00,0.7,633.7,0
293807781,64,0,6464.2,0.00,0.6,633.7,0
294807846,64,0,6464.2,0.00,0.5,633.7,0
295807895,64,0,6464.2,0.00,0.4,633.7,0
296807937,64,0,6464.2,0.00,0.4,633.8,0
297807980,64,0,6464.2,0.00,0.3,633.8,0
298808034,64,0,6464.2,0.00,0.3,633.8,0
299808057,64,0,6464.2,0.00,0.2,633.8,0
300808063,64,0,6464.2,0.00,0.2,633.8,0
301808121,64,0,6464.2,0.00,0.1,633.8,0
302808126,64,0,6464.2,0.00,0.1,633.8,0
303808163,64,0,6464.2,0.00,0.1,633.8,0
304808189,64,0,6464.2,0.00,0.1,633.8,0
305808244,64,0,6464.2,0.00,0.1,633.8,0
306808299,64,0,6464.2,0.00,0.1,633.8,0
307808361,64,0,6464.2,0.00,0.1,633.8,0
308808393,64,0,6464.2,0.00,0.1,633.8,0
309808438,64,0,6464.2,0.00,0.1,633.8,0
310808473,64,0,6464.2,0.00,0.0,633.8,0
311808489,64,0,6464.2,0.00,0.0,633.8,0
312808496,64,0,6464.2,0.00,0.0,633.8,0
313808535,64,0,6464.2,0.00,0.0,633.8,0
314808562,64,0,6464.2,0.00,0.0,633.8,0
315808621,64,0,6464.2,0.00,0.0,633.8,0
316808626,64,0,6464.2,0.00,0.0,633.8,0
317808653,64,0,6464.2,0.00,0.0,633.8,0
318808705,64,0,6464.2,0.00,0.0,633.8,0
319808753,64,0,6464.2,0.00,0.0,633.8,0
320808795,64,0,6464.2,0.00,0.0,633.8,0
321808852,64,0,6464.2,0.00,0.0,633.8,0
322808879,64,0,6464.2,0.00,0.0,633.8,0
323808900,64,0,6464.2,0.00,0.0,633.8,0
324808920,64,0,6464.2,0.00,0.0,633.8,0
325808966,64,0,6464.2,0.00,0.0,633.8,0
326809020,64,0,6464.2,0.00,0.0,633.8,0
327809064,64,0,6464.2,0.00,0.0,633.8,0
328809113,64,0,6464.2,0.00,0.0,633.8,0
329809148,64,0,6464.2,0.00,0.0,633.8,0
330809172,64,0,6464.2,0.00,0.0,633.8,0
331809226,64,0,6464.2,0.00,0.0,633.8,0
332809284,64,0,6464.2,0.00,0.0,633.8,0
333809321,64,0,6464.2,0.00,0.0,633.8,0
334809338,64,0,6464.2,0.00,0.0,633.8,0
335809404,64,0,6464.2,0.00,0.0,633.8,0
336809467,64,0,6464.2,0.00,0.0,633.8,0
337809483,64,0,6464.2,0.00,0.0,633.8,0
338809550,64,0,6464.2,0.00,0.0,633.8,0
339809575,64,0,6464.2,0.00,0.0,633.8,0
340809640,64,0,6464.2,0.00,0.0,633.8,0
341809693,64,0,6464.2,0.00,0.0,633.8,0
342809761,64,0,6464.2,0.00,0.0,633.8,0
343809822,64,0,6464.2,0.00,0.0,633.8,0
344809831,64,0,6464.2,0.00,0.0,633.8,0
345809894,64,0,6464.2,0.00,0.0,633.8,0
346809922,64,0,6464.2,0.00,0.0,633.8,0
347809955,64,0,6464.2,0.00,0.0,633.8,0
348810007,64,0,6464.2,0.00,0.0,633.8,0
349810038,64,0,6464.2,0.00,0.0,633.8,0
350810064,64,0,6464.2,0.00,0.0,633.8,0
351810071,64,0,6464.2,0.00,0.0,633.8,0
352810115,64,0,6464.2,0.00,0.0,633.8,0
353810183,64,0,6464.2,0.00,0.0,633.8,0
354810227,64,0,6464.2,0.00,0.0,633.8,0
355810259,64,0,6464.2,0.00,0.0,633.8,0
356810321,64,0,6464.2,0.00,0.0,633.8,0
357810367,64,0,6464.2,0.00,0.0,633.8,0
358810394,64,0,6464.2,0.00,0.0,633.8,0
359810419,64,0,6464.2,0.00,0.0,633.8,0
360810483,64,0,6464.2,0.00,0.0,633.8,0
361810487,64,0,6464.2,0.00,0.0,633.8,0
362810538,64,0,6464.2,0.00,0.0,633.8,0
363810544,64,0,6464.2,0.00,0.0,633.8,0
364810566,64,0,6464.2,0.00,0.0,633.8,0
365810634,64,0,6464.2,0.00,0.0,633.8,0
366810650,64,0,6464.2,0.00,0.0,633.8,0
367810671,64,0,6464.2,0.00,0.0,633.8,0
368810718,64,0,6464.2,0.00,0.0,633.8,0
369810735,64,0,6464.2,0.00,0.0,633.8,0
370810799,64,0,6464.2,0.00,0.0,633.8,0
371810859,64,0,6464.2,0.00,0.0,633.8,0
372810909,64,0,6464.2,0.00,0.0,633.8,0
373810959,64,0,6464.2,0.00,0.0,633.8,0
374811019,64,0,6464.2,0.00,0.0,633.8,0
375811025,64,0,6464.2,0.00,0.0,633.8,0
376811052,64,0,6464.2,0.00,0.0,633.8,0
377811114,64,0,6464.2,0.00,0.0,633.8,0
378811179,64,0,6464.2,0.00,0.0,633.8,0
379811230,64,0,6464.2,0.00,0.0,633.8,0
380811279,64,0,6464.2,0.00,0.0,633.8,0
381811306,64,0,6464.2,0.00,0.0,633.8,0
382811348,64,0,6464.2,0.00,0.0,633.8,0
383811373,64,0,6464.2,0.00,0.0,633.8,0
384811440,64,0,6464.2,0.00,0.0,633.8,0
385811453,64,0,6464.2,0.00,0.0,633.8,0
386811473,64,0,6464.2,0.00,0.0,633.8,0
387811538,64,0,6464.2,0.00,0.0,633.8,0
388811541,64,0,6464.2,0.00,0.0,633.8,0
389811576,64,0,6464.2,0.00,0.0,633.8,0
390811636,64,0,6464.2,0.00,0.0,633.8,0
391811663,64,0,6464.2,0.00,0.0,633.8,0
392811719,64,0,6464.2,0.00,0.0,633.8,0
393811734,64,0,6464.2,0.00,0.0,633.8,0
394811800,64,0,6464.2,0.00,0.0,633.8,0
395811803,64,0,6464.2,0.00,0.0,633.8,0
396811832,64,0,6464.2,0.00,0.0,633.8,0
397811880,64,0,6464.2,0.00,0.0,633.8,0
398811908,64,0,6464.2,0.00,0.0,633.8,0
399811965,64,0,6464.2,0.00,0.0,633.8,0
400811975,64,0,6464.2,0.00,0.0,633.8,0
401812009,64,0,6464.2,0.00,0.0,633.8,0
402812016,64,0,6464.2,0.00,0.0,633.8,0
403812082,64,0,6464.2,0.00,0.0,633.8,0
404812140,64,0,6464.2,0.00,0.0,633.8,0
405812209,64,0,6464.2,0.00,0.0,633.8,0
406812248,64,0,6464.2,0.00,0.0,633.8,0
407812298,64,0,6464.2,0.00,0.0,633.8,0
408812321,64,0,6464.2,0.00,0.0,633.8,0
409812365,64,0,6464.2,0.00,0.0,633.8,0
410223777,65,0,6465.3,1.14,0.0,633.8,93748
410390860,65,0,6474.7,9.43,0.0,633.8,32558
410496878,65,0.1,6491.6,16.87,0.0,633.8,24347
410586620,65,0.1,6512.9,21.28,0.0,633.9,21680
410671777,65,0.1,6534.9,22.00,0.1,634.0,21319
410757743,65,0.1,6556.2,21.30,0.1,634.1,21669
410851239,65,0.1,6572.6,16.46,0.2,634.2,24647
411134845,65,0.2,6572.6,0.00,0.6,634.9,-21108
411205654,65,0.2,6572.6,0.00,0.6,635.1,-17110
411271145,65,0.2,6572.6,0.00,0.7,635.2,-16528
411338085,65,0.2,6572.6,0.00,0.8,635.4,-17422
411417071,65,0.2,6572.6,0.00,0.9,635.6,-21809
411520411,65,0.2,6572.6,0.00,1.0,635.8,-28870
