workout_time_usec,stroke_time_usec,tick_duration_usec,inst_drag,stroke_power,inst_spm
1357122917,652289,20548,47.355912,210.64995,17.2
1357205652,735024,20710,46.619168,257.269118,17.2
1357290190,819562,21372,43.786082,301.0552,17.2
1357379841,909213,22883,38.1938,339.249,17.2
1357815802,1345174,-81669,2.996352,339.249,17.2
1358099015,1628387,-65779,4.6208,339.249,17.2
1358328317,1857689,-58179,5.903048,339.249,17.2
1358610511,2139883,-79291,3.180242,339.249,17.2
1358883496,2412868,-67095,4.4402,339.249,17.2
1359080188,2609560,-42561,11.035602,339.249,17.2
1359231742,2761114,-37955,13.875912,339.249,17.2
1359392590,2921962,-43367,10.62605,339.249,17.2
1359568305,3097677,-45155,9.803592,339.249,17.2
1359759499,3288871,-53931,6.874632,339.249,17.2
1359957111,0,197612,0.512072,339,17.2
1360146102,188991,39501,12.811922,13.323994,17.2
1360280704,323593,31309,20.390498,33.714492,17.2
1360396152,439041,27278,26.86445,60.578942,17.2
1360496807,539696,23967,34.811168,95.39011,17.2
1360588207,631096,22127,40.842722,136.232832,17.2
1360674563,717452,21327,43.954688,180.18752,17.2
1360759747,802636,21255,44.255232,224.442752,17.2
1360845915,888804,21836,41.934482,266.377234,17.2
1360936203,979092,22944,37.984328,304.361562,17.2
1361369427,1412316,-67283,4.416392,304.361562,17.2
1361622984,1665873,-68142,4.304178,304.361562,17.2
1361845412,1888301,-51113,7.651872,304.361562,17.2
1362083216,2126105,-66567,4.512008,304.361562,17.2
1362325677,2368566,-57956,5.95125,304.361562,17.2
1362640426,2683315,-34449,16.843208,304.361562,17.2
1362782681,2825570,-37591,14.1512,304.361562,17.2
1362936645,2979534,-39976,12.510002,304.361562,17.2
1363107549,3150438,-46465,9.262208,304.361562,17.2
1363467532,0,52122,7.357448,304,17
1363634039,166507,37539,14.183138,21.540586,17
1363770440,302908,31901,19.643912,41.184498,17
1363988137,520605,24110,34.395218,102.049804,17
1364079835,612303,22217,40.518002,142.567806,17
1364166520,698988,21469,43.375298,185.943104,17
1364252492,784960,21440,43.505792,229.448896,17
1364340112,872580,22207,40.554018,270.002914,17
1364432547,965015,23432,36.414578,306.417492,17
1364553035,1085503,43664,10.4882,316.905692,17
1364843531,1375999,-53863,6.889472,316.905692,17
1365078346,1610814,-56067,6.358178,316.905692,17
1365295115,1827583,-61680,5.255282,316.905692,17
1365582366,2114834,-76128,3.447938,316.905692,17
1365846261,2378729,-64532,4.798802,316.905692,17
1366048212,2580680,-43685,10.479042,316.905692,17
1366197312,2729780,-35789,15.612872,316.905692,17
1366342052,2874520,-38300,13.6242,316.905692,17
1366494779,3027247,-39428,12.862592,316.905692,17
1366671674,3204142,-52718,7.189632,316.905692,17
1367055789,0,52461,7.265672,316,16.7
1367216567,160778,35150,16.176672,23.442344,16.7
1367344361,288572,30368,21.674528,45.116872,16.7
1367455653,399864,26383,28.7282,73.845072,16.7
1367553553,497764,23499,36.21005,110.055122,16.7
1367642956,587167,21630,42.744258,152.79938,16.7
1367727342,671553,20856,45.964872,198.764252,16.7
1367810345,754556,20689,46.715778,245.48003,16.7
1367894257,838468,21207,44.46245,289.94248,16.7
1367982283,926494,22425,39.765362,329.707842,16.7
1368101549,1045760,41306,11.7128,341.420642,16.7
1368458779,1402990,-49699,8.096288,341.420642,16.7
1368688073,1632284,-58677,5.807232,341.420642,16.7
1368916284,1860495,-58913,5.759618,341.420642,16.7
1369153104,2097315,-69759,4.106978,341.420642,16.7
1369431487,2375698,-74285,3.623432,341.420642,16.7
1369666746,2610957,-51925,7.41125,341.420642,16.7
1369834737,2778948,-39800,12.620288,341.420642,16.7
1369988093,2932304,-38579,13.436928,341.420642,16.7
1370147826,3092037,-42369,11.1392,341.420642,16.7
1370330260,3274471,-51020,7.6832,341.420642,16.7
1370682829,0,51837,7.442082,341,16.5
1370835884,153055,33732,17.570592,25.012674,16.5
1371066960,384131,25527,30.685778,79.351894,16.5
1371162483,479654,22949,37.966898,117.318792,16.5
1371250334,567505,21371,43.786082,161.104874,16.5
1371334209,651380,20823,46.118408,207.223282,16.5
1371417983,735154,21000,45.334242,252.557524,16.5
1371503262,820433,21631,42.725768,295.283292,16.5
1371593365,910536,23020,37.740672,333.023964,16.5
1372081617,1398788,-74256,3.623432,333.023964,16.5
1372367562,1684733,-57226,6.104018,333.023964,16.5
1372568680,1885851,-55853,6.4082,333.023964,16.5
1372813678,2130849,-66114,4.572288,333.023964,16.5
1373055014,2372185,-61124,5.352992,333.023964,16.5
1373253224,2570395,-46363,9.296672,333.023964,16.5
1373414246,2731417,-38492,13.488818,333.023964,16.5
1373573241,2890412,-41684,11.510402,333.023964,16.5
1373745194,3062365,-45135,9.81245,333.023964,16.5
1373975167,3292338,-64459,4.811202,333.023964,16.5
1374172099,0,196932,0.514098,333,17.1
1374355600,183501,38484,13.499208,14.013306,17.1
1374489320,317221,31471,20.186658,34.199964,17.1
1374604640,432541,27117,27.187938,61.387902,17.1
1374705466,533367,24198,34.146848,95.53475,17.1
1374796964,624865,22213,40.518002,136.052752,17.1
1374883205,711106,21335,43.935938,179.98869,17.1
1374968145,796046,21139,44.7458,224.73449,17.1
1375054238,882139,21806,42.04445,266.77894,17.1
1375144954,972855,23003,37.792818,304.571758,17.1
1375572223,1400124,-65848,4.608648,304.571758,17.1
1375843780,1671681,-65074,4.718592,304.571758,17.1
1376062033,1889934,-52562,7.235208,304.571758,17.1
1376322548,2150449,-79358,3.1752,304.571758,17.1
1376622546,2450447,-70351,4.038482,304.571758,17.1
1376832466,2660367,-48139,8.627858,304.571758,17.1
1376996720,2824621,-39654,12.710882,304.571758,17.1
1377156465,2984366,-41902,11.385992,304.571758,17.1
1377324456,3152357,-42810,10.90445,304.571758,17.1
1377493836,3321737,-44807,9.954722,304.571758,17.1
1377883564,0,48874,8.372232,304,16.1
1378038488,154924,34977,16.347762,24.719994,16.1
1378164152,280588,29693,22.673378,47.393372,16.1
1378274422,390858,26168,29.200082,76.593454,16.1
1378372109,488545,23522,36.142002,112.735456,16.1
1378461466,577902,21633,42.725768,155.461224,16.1
1378545951,662387,20810,46.17605,201.637274,16.1
1378628946,745382,20617,47.045,248.682274,16.1
1378712681,829117,21177,44.594568,293.276842,16.1
1378800676,917112,22417,39.7832,333.060042,16.1
1379249477,1365913,-64315,4.829832,333.060042,16.1
1379469621,1586057,-51347,7.581618,333.060042,16.1
1379666780,1783216,-51553,7.519442,333.060042,16.1
1379905898,2022334,-64482,4.805,333.060042,16.1
1380168590,2285026,-71191,3.942432,333.060042,16.1
1380386991,2503427,-50011,7.992002,333.060042,16.1
1380557009,2673445,-41013,11.887688,333.060042,16.1
1380720274,2836710,-42773,10.923138,333.060042,16.1
1380880838,2997274,-38617,13.405842,333.060042,16.1
1381041230,3157666,-45722,9.565938,333.060042,16.1
1381398969,0,51171,7.636232,333,17
1381557420,158451,35243,16.097138,23.73337,17
1381685767,286798,30335,21.727232,45.460602,17
1381797921,398952,26567,28.335392,73.795994,17
1381896345,497376,23473,36.2952,110.091194,17
1381986114,587145,21804,42.062792,152.153986,17
1382070734,671765,20890,45.811592,197.965578,17
1382153982,755013,20762,46.387712,244.35329,17
1382237657,838688,21116,44.84045,289.19374,17
1382325534,926565,22344,40.05125,329.24499,17
1382767568,1368599,-64063,4.8672,329.24499,17
1383026744,1627775,-53516,6.978848,329.24499,17
1383231847,1832878,-56585,6.244578,329.24499,17
1383470757,2071788,-69896,4.0898,329.24499,17
1383740541,2341572,-71083,3.953672,329.24499,17
1383947345,2548376,-46102,9.409122,329.24499,17
1384110904,2711935,-40188,12.380288,329.24499,17
1384265352,2866383,-38974,13.15845,329.24499,17
1384424311,3025342,-41195,11.780658,329.24499,17
1384601395,3202426,-49129,8.28245,329.24499,17
1384882163,0,56471,6.2658,329,17.2
1385046857,164694,35128,16.199432,22.465232,17.2
1385173210,291047,29924,22.324562,44.789794,17.2
1385283732,401569,26164,29.215368,74.005162,17.2
1385380961,498798,23249,36.997202,111.002364,17.2
1385469490,587327,21424,43.561778,154.564142,17.2
1385553074,670911,20617,47.045,201.609142,17.2
1385635574,753411,20558,47.316992,248.926134,17.2
1385718983,836820,21081,44.992098,293.918232,17.2
1385806478,924315,22247,40.392072,334.310304,17.2
1385936432,1054269,53693,6.934088,341.244392,17.2
1386294763,1412600,-69661,4.11845,341.244392,17.2
1386592333,1710170,-62986,5.037138,341.244392,17.2
1386809963,1927800,-52884,7.1442,341.244392,17.2
1387059102,2176939,-69245,4.170272,341.244392,17.2
1387330864,2448701,-68351,4.280738,341.244392,17.2
1387536712,2654549,-47984,8.686112,341.244392,17.2
1387711639,2829476,-42938,10.839168,341.244392,17.2
1387872235,2990072,-39730,12.660512,341.244392,17.2
1388024377,3142214,-38402,13.561632,341.244392,17.2
1388201957,3319794,-52968,7.121538,341.244392,17.2
1388456169,0,61922,5.209992,341,16.7
1388630777,174608,36930,14.655698,19.86569,16.7
1388761469,305300,30986,20.827058,40.692748,16.7
1388976156,519987,23905,34.994978,102.743094,16.7
1389066745,610576,21904,41.67845,144.421544,16.7
1389151757,695588,20961,45.5058,189.927344,16.7
1389235612,779443,20892,45.811592,235.738936,16.7
1389320350,864181,21408,43.636482,279.375418,16.7
1389409135,952966,22583,39.214368,318.589786,16.7
1389842215,1386046,-80133,3.110018,318.589786,16.7
1390081368,1625199,-53923,6.874632,318.589786,16.7
1390287121,1830952,-52772,7.174472,318.589786,16.7
1390531930,2075761,-69105,4.187618,318.589786,16.7
1390800593,2344424,-65064,4.718592,318.589786,16.7
1390994208,2538039,-46724,9.1592,318.589786,16.7
1391152782,2696613,-36574,14.949512,318.589786,16.7
1391296959,2840790,-37515,14.20445,318.589786,16.7
1391449811,2993642,-39963,12.520008,318.589786,16.7
1391631877,3175708,-52438,7.273298,318.589786,16.7
1391883186,0,64303,4.83605,318,17.5
1392061763,178577,38785,13.292168,18.128218,17.5
1392197094,313908,31440,20.2248,38.353018,17.5
1392312574,429388,27226,26.967168,65.320186,17.5
1392412788,529602,23890,35.02845,100.348636,17.5
1392502887,619701,21775,42.172928,142.521564,17.5
1392587033,703847,20698,46.677122,189.198686,17.5
1392669511,786325,20450,47.804642,237.003328,17.5
1392752612,869426,20961,45.5058,282.509128,17.5
1392839450,956264,21983,41.368608,323.877736,17.5
1392954383,1071197,41378,11.674112,335.551848,17.5
1393343361,1460175,-63415,4.967552,335.551848,17.5
1393585681,1702495,-58370,5.868738,335.551848,17.5
1393811893,1928707,-60373,5.484672,335.551848,17.5
1394087335,2204149,-77299,3.343698,335.551848,17.5
1394361533,2478347,-65873,4.608648,335.551848,17.5
1394558793,2675607,-45210,9.777042,335.551848,17.5
1395012185,3128999,-38110,13.760258,335.551848,17.5
1395181768,3298582,-48396,8.536712,335.551848,17.5
1395432621,0,56865,6.181128,335,16.9
1395597264,164643,34980,16.336328,22.517456,16.9
1395722269,289648,29731,22.619538,45.136994,16.9
1395831719,399098,25794,30.046752,75.183746,16.9
1395926694,494073,22651,38.966792,114.150538,16.9
1396012710,580089,20812,46.156832,160.30737,16.9
1396093475,660854,19937,50.30045,210.60782,16.9
1396172975,740354,19792,51.045408,261.653228,16.9
1396253182,820561,20300,48.530952,310.18418,16.9
1396337382,904761,21396,43.673858,353.858038,16.9
1396843320,1410699,-81198,3.030722,353.858038,16.9
1397118058,1685437,-58927,5.759618,353.858038,16.9
1397329305,1896684,-54738,6.668552,353.858038,16.9
1397574624,2142003,-68463,4.2632,353.858038,16.9
1397834078,2401457,-61981,5.203538,353.858038,16.9
1398029638,2597017,-44842,9.9458,353.858038,16.9
1398190090,2757469,-39495,12.811922,353.858038,16.9
1398343517,2910896,-39381,12.893042,353.858038,16.9
1398505251,3072630,-42846,10.885778,353.858038,16.9
1398699015,3266394,-55927,6.393888,353.858038,16.9
1398962744,0,55320,6.530498,353,16.9
1399122901,160157,34223,17.076168,23.606666,16.9
1399245434,282690,28934,23.887872,47.494538,16.9
1399352274,389530,25217,31.44245,78.936988,16.9
1399446268,483524,22542,39.356192,118.29318,16.9
1399532544,569800,20977,45.448578,163.741758,16.9
1399614384,651640,20188,49.064418,212.806176,16.9
1399695320,732576,20142,49.282592,262.088768,16.9
1399776957,814213,20616,47.045,309.133768,16.9
1399862433,899689,21655,42.633378,351.767146,16.9
1399987372,1024628,49860,8.04005,359.807196,16.9
1400328445,1365701,-61976,5.203538,359.807196,16.9
1400571779,1609035,-59818,5.584482,359.807196,16.9
1400790413,1827669,-55497,6.487202,359.807196,16.9
1401054086,2091342,-71485,3.908808,359.807196,16.9
1401330731,2367987,-69980,4.078368,359.807196,16.9
1401534555,2571811,-45855,9.5048,359.807196,16.9
1401696713,2733969,-39484,12.822048,359.807196,16.9
1401848831,2886087,-38545,13.457672,359.807196,16.9
1402010203,3047459,-43619,10.506528,359.807196,16.9
1402196909,3234165,-51875,7.426658,359.807196,16.9
1402439681,0,58081,5.923682,359,17.2
1402608866,169185,36310,15.169032,21.092714,17.2
1402736358,296677,29969,22.257792,43.350506,17.2
1402847938,408257,26454,28.5768,71.927306,17.2
1402945648,505967,23460,36.329288,108.256594,17.2
1403034902,595221,21656,42.633378,150.889972,17.2
1403119301,679620,20838,46.041608,196.93158,17.2
1403202337,762656,20699,46.677122,243.608702,17.2
1403373127,933446,22105,40.915058,329.45896,17.2
1403473946,1034265,30944,20.878722,350.337682,17.2
1403636632,1196951,-162686,0.753992,350.337682,17.2
1403858019,1418338,-50797,7.746048,350.337682,17.2
1404077135,1637454,-57516,6.041288,350.337682,17.2
1404286616,1846935,-54387,6.756488,350.337682,17.2
1404537795,2098114,-70351,4.038482,350.337682,17.2
1404787259,2347578,-62670,5.08805,350.337682,17.2
1404975918,2536237,-42090,11.28125,350.337682,17.2
1405124983,2685302,-36865,14.709888,350.337682,17.2
1405273432,2833751,-38707,13.343778,350.337682,17.2
1405437273,2997592,-44058,10.296722,350.337682,17.2
1405638159,3198478,-59116,5.718962,350.337682,17.2
1405947544,0,56452,6.272882,350,17.1
1406117297,169753,37253,14.407712,20.680594,17.1
1406252966,305422,32016,19.506258,40.186852,17.1
1406370459,422915,27812,25.84805,66.034902,17.1
1406473279,525735,24603,33.032192,99.067094,17.1
1406566767,619223,22592,39.178952,138.246046,17.1
1406654479,706935,21552,43.040642,181.286688,17.1
1406740140,792596,21286,44.123618,225.410306,17.1
1406826272,878728,21716,42.393632,267.803938,17.1
1406916052,968508,22753,38.63205,306.435988,17.1
1407022075,1074531,33978,17.322498,323.758486,17.1
1407137717,1190173,-115642,1.492992,323.758486,17.1
1407413755,1466211,-56659,6.223392,323.758486,17.1
1407638847,1691303,-55096,6.58845,323.758486,17.1
1407866852,1919308,-58761,5.786802,323.758486,17.1
1408155062,2207518,-76976,3.374802,323.758486,17.1
1408409032,2461488,-62833,5.062562,323.758486,17.1
1408583704,2636160,-38253,13.665992,323.758486,17.1
1408723179,2775635,-34880,16.427912,323.758486,17.1
1408862649,2915105,-36438,15.059072,323.758486,17.1
1409019270,3071726,-41257,11.741858,323.758486,17.1
1409203009,3255465,-51093,7.659698,323.758486,17.1
1409552221,0,50710,7.769682,323,16.6
1409703880,151659,33535,17.772722,25.542404,16.6
1409827509,275288,29337,23.228928,48.771332,16.6
1409935270,383049,25496,30.764168,79.5355,16.6
1410030256,478035,22800,38.45645,117.99195,16.6
1410117502,565281,21286,44.123618,162.115568,16.6
1410200393,648172,20554,47.33645,209.452018,16.6
1410282820,730599,20549,47.355912,256.80793,16.6
1410366583,814362,21217,44.424738,301.232668,16.6
1410454630,902409,22334,40.087058,341.319726,16.6
1410559185,1006964,32977,18.386048,359.705774,16.6
1410750281,1198060,-191096,0.547058,359.705774,16.6
1411001057,1448836,-54566,6.712448,359.705774,16.6
1411242363,1690142,-60013,5.551112,359.705774,16.6
1411473112,1920891,-58136,5.9168,359.705774,16.6
1411708383,2156162,-60644,5.431808,359.705774,16.6
1411913008,2360787,-50981,7.691042,359.705774,16.6
1412081133,2528912,-38898,13.2098,359.705774,16.6
1412225351,2673130,-36534,14.982338,359.705774,16.6
1412368449,2816228,-36430,15.059072,359.705774,16.6
1412516651,2964430,-39108,13.076498,359.705774,16.6
1412690035,3137814,-48263,8.578082,359.705774,16.6
1413051020,0,51672,7.48845,359,17.1
1413206998,155978,34378,16.912928,24.401378,17.1
1413331698,280678,29372,23.174432,47.57581,17.1
1413439764,388744,25525,30.685778,78.261588,17.1
1413535214,484194,22952,37.949472,116.21106,17.1
1413623039,572019,21373,43.767368,159.978428,17.1
1413706324,655304,20551,47.33645,207.314878,17.1
1413788263,737243,20359,48.235842,255.55072,17.1
1413870585,819565,20758,46.406978,301.957698,17.1
1413956141,905121,21715,42.41205,344.369748,17.1
1414051871,1000851,27901,25.690112,370.05986,17.1
1414240375,1189355,-188504,0.5618,370.05986,17.1
1414482601,1431581,-65955,4.596512,370.05986,17.1
1414727913,1676893,-59784,5.591168,370.05986,17.1
1414932360,1881340,-49125,8.28245,370.05986,17.1
1415165666,2114646,-68601,4.245698,370.05986,17.1
1415447064,2396044,-69465,4.141442,370.05986,17.1
1415788839,2737819,-37661,14.09805,370.05986,17.1
1415943105,2892085,-40849,11.985408,370.05986,17.1
1416102141,3051121,-40279,12.320648,370.05986,17.1
1416277410,3226390,-49374,8.20125,370.05986,17.1
1416631298,0,53843,6.896898,370,16.7
1416795005,163707,35690,15.691202,22.5881,16.7
1416921956,290658,29775,22.552328,45.140428,16.7
1417031224,399926,25775,30.093282,75.23371,16.7
1417126505,495207,22746,38.649632,113.883342,16.7
1417294251,662953,20137,49.30245,208.93997,16.7
1417374266,742968,19937,50.30045,259.24042,16.7
1417454883,823585,20311,48.471858,307.712278,16.7
1417539254,907956,21441,43.487138,351.199416,16.7
1417643028,1011730,33560,17.748882,368.948298,16.7
1417796566,1165268,-41832,11.4242,368.948298,16.7
1418073920,1442622,-59340,5.67845,368.948298,16.7
1418314807,1683509,-61145,5.34645,368.948298,16.7
1418542819,1911521,-54482,6.73445,368.948298,16.7
1418782954,2151656,-67222,4.422338,368.948298,16.7
1419025585,2394287,-60638,5.438402,368.948298,16.7
1419218634,2587336,-42927,10.848482,368.948298,16.7
1419366896,2735598,-35698,15.691202,368.948298,16.7
1419507052,2875754,-35936,15.479048,368.948298,16.7
1419656908,3025610,-40069,12.45005,368.948298,16.7
1419828333,3197035,-43858,10.3968,368.948298,16.7
1420155363,0,49963,8.008002,368,17
1420308873,153510,33799,17.499528,25.50753,17
1420433026,277663,29478,23.011328,48.518858,17
1420542228,386865,25911,29.783762,78.30262,17
1420638623,483260,23121,37.41125,115.71387,17
1420727156,571793,21507,43.226402,158.940272,17
1420811001,655638,20775,46.329938,205.27021,17
1420893809,738446,20599,47.122632,252.392842,17
1420977349,821986,21097,44.9352,297.328042,17
1421064630,909267,22145,40.77045,338.098492,17
1421170211,1014848,34168,17.122952,355.221444,17
1421296361,1140998,-44012,10.323968,355.221444,17
1421565302,1409939,-58842,5.773202,355.221444,17
1421824097,1668734,-59934,5.564448,355.221444,17
1422051326,1895963,-60739,5.418632,355.221444,17
1422315467,2160104,-68196,4.298312,355.221444,17
1422561149,2405786,-60429,5.471432,355.221444,17
1422761172,2605809,-45019,9.865682,355.221444,17
1422921544,2766181,-39722,12.670578,355.221444,17
1423075140,2919777,-38690,13.354112,355.221444,17
1423230214,3074851,-39249,12.974418,355.221444,17
1423388352,3232989,-42916,10.8578,355.221444,17
1423778829,0,48069,8.6528,355,16.5
1423932285,153456,34690,16.611848,25.264648,16.5
1424058464,279635,29826,22.471808,47.736456,16.5
1424168645,389816,26196,29.138978,76.875434,16.5
1424266633,487804,23552,36.04005,112.915484,16.5
1424356584,577755,21853,41.879552,154.795036,16.5
1424441856,663027,21080,44.992098,199.787134,16.5
1424526136,747307,21036,45.182018,244.969152,16.5
1424610750,831921,21281,44.161202,289.130354,16.5
1424698761,919932,22260,40.356128,329.486482,16.5
1424791551,1012722,23839,35.179272,364.665754,16.5
1425143129,1364300,-55069,6.58845,364.665754,16.5
1425367778,1588949,-54417,6.749138,364.665754,16.5
1425589844,1811015,-53295,7.038752,364.665754,16.5
1425795442,2016613,-50121,7.96005,364.665754,16.5
1426046466,2267637,-67384,4.404512,364.665754,16.5
1426257968,2479139,-48937,8.347698,364.665754,16.5
1426419750,2640921,-37762,14.023808,364.665754,16.5
1426564443,2785614,-36975,14.623232,364.665754,16.5
1426711899,2933070,-38221,13.686912,364.665754,16.5
1426872463,3093634,-41420,11.654792,364.665754,16.5
1427051471,3272642,-51340,7.581618,364.665754,16.5
1427242593,0,191122,0.547058,364,17.3
1427426821,184228,38821,13.26125,13.808308,17.3
1427560594,318001,31123,20.646738,34.455046,17.3
1427675421,432828,27022,27.38,61.835046,17.3
1427774979,532386,23785,35.347232,97.182278,17.3
1427864299,621706,21630,42.744258,139.926536,17.3
1427947824,705231,20613,47.064402,186.990938,17.3
1428029604,787011,20411,48.000402,234.99134,17.3
1428112133,869540,20831,46.08,281.07134,17.3
1428198479,955886,21926,41.5872,322.65854,17.3
1428323569,1080976,45474,9.671202,332.329742,17.3
1428855480,1612887,-62827,5.062562,332.329742,17.3
1429093981,1851388,-55468,6.494408,332.329742,17.3
1429283511,2040918,-46883,9.090848,332.329742,17.3
1429496875,2254282,-55842,6.4082,332.329742,17.3
1429709972,2467379,-54855,6.639368,332.329742,17.3
1429888256,2645663,-41201,11.780658,332.329742,17.3
1430037564,2794971,-36036,15.40125,332.329742,17.3
1430180202,2937609,-37286,14.375522,332.329742,17.3
1430329497,3086904,-38242,13.665992,332.329742,17.3
1430502893,3260300,-49281,8.233682,332.329742,17.3
1430742797,0,58332,5.875592,332,17.1
1430911583,168786,35857,15.545888,21.42148,17.1
1431037757,294960,29681,22.700322,44.121802,17.1
1431147920,405123,26110,29.322482,73.444284,17.1
1431245161,502364,23338,36.705312,110.149596,17.1
1431334341,591544,21716,42.393632,152.543228,17.1
1431418733,675936,20837,46.060802,198.60403,17.1
1431501850,759053,20638,46.94805,245.55208,17.1
1431585232,842435,21040,45.163008,290.715088,17.1
1431671857,929060,21922,41.605442,332.32053,17.1
1431765251,1022454,25391,31.015688,363.336218,17.1
1432058796,1315999,-68225,4.29245,363.336218,17.1
1432298550,1555753,-57035,6.146018,363.336218,17.1
1432525207,1782410,-57451,6.0552,363.336218,17.1
1432727396,1984599,-51893,7.426658,363.336218,17.1
1432966306,2223509,-65489,4.657352,363.336218,17.1
1433219649,2476852,-63209,5.005448,363.336218,17.1
1433414491,2671694,-44979,9.883458,363.336218,17.1
1433566369,2823572,-35846,15.557042,363.336218,17.1
1433709252,2966455,-37016,14.590802,363.336218,17.1
1433877906,3135109,-43875,10.387682,363.336218,17.1
1434056989,3314192,-48198,8.602952,363.336218,17.1
1434379692,0,53372,7.016258,363,16.4
1434535853,156161,34054,17.240192,24.25645,16.4
1434659827,280135,29345,23.215298,47.471748,16.4
1434768631,388939,25694,30.279762,77.75151,16.4
1434864816,485124,23081,37.532448,115.283958,16.4
1434952715,573023,21356,43.842248,159.126206,16.4
1435035635,655943,20480,47.667848,206.794054,16.4
1435117435,737743,20425,47.92205,254.716104,16.4
1435199772,820080,20727,46.541952,301.258056,16.4
1435285504,905812,21724,42.375218,343.633274,16.4
1435380341,1000649,26681,28.080018,371.713292,16.4
1435661204,1281512,-71891,3.8642,371.713292,16.4
1435870291,1490599,-56147,6.343922,371.713292,16.4
1436111813,1732121,-59609,5.624658,371.713292,16.4
1436334137,1954445,-57001,6.153032,371.713292,16.4
1436571432,2191740,-63475,4.96125,371.713292,16.4
1436815937,2436245,-62310,5.145632,371.713292,16.4
1437019252,2639560,-45989,9.452552,371.713292,16.4
1437172032,2792340,-36695,14.85125,371.713292,16.4
1437315808,2936116,-36987,14.612418,371.713292,16.4
1437465993,3086301,-38782,13.292168,371.713292,16.4
1437626360,3246668,-44065,10.296722,371.713292,16.4
1437960150,0,52170,7.342112,371,16.7
1438118331,158181,35090,16.233602,23.575714,16.7
1438247157,287007,30586,21.372722,44.948436,16.7
1438360282,400132,26826,27.781058,72.729494,16.7
1438460206,500056,23990,34.744448,107.473942,16.7
1438551349,591199,22132,40.824648,148.29859,16.7
1438637309,677159,21243,44.311698,192.610288,16.7
1438722184,762034,21119,44.84045,237.450738,16.7
1438807391,847241,21442,43.487138,280.937876,16.7
1438895940,935790,22382,39.908178,320.846054,16.7
1438989252,1029102,23989,34.744448,355.590502,16.7
1439304996,1344846,-58303,5.88245,355.590502,16.7
1439511177,1551027,-54358,6.763842,355.590502,16.7
1439748012,1787862,-62500,5.12,355.590502,16.7
1439970462,2010312,-58729,5.793608,355.590502,16.7
1440231603,2271453,-67319,4.41045,355.590502,16.7
1440485666,2525516,-64476,4.805,355.590502,16.7
1440705308,2745158,-50449,7.856648,355.590502,16.7
1440871827,2911677,-38036,13.823282,355.590502,16.7
1441020247,3060097,-38810,13.271552,355.590502,16.7
1441189002,3228852,-44970,9.883458,355.590502,16.7
1441384688,3424538,-55450,6.501618,355.590502,16.7
1441649173,0,59469,5.651522,355,16.2
1441822328,173155,36629,14.9058,20.557322,16.2
1441951586,302413,30182,21.951938,42.50926,16.2
1442061709,412536,25985,29.614208,72.123468,16.2
1442158280,509107,23100,37.480482,109.60395,16.2
1442245508,596335,21173,44.594568,154.198518,16.2
1442327753,678580,20356,48.255488,202.454006,16.2
1442409029,759856,20319,48.432482,250.886488,16.2
1442491387,842214,20864,45.926528,296.813016,16.2
1442577325,928152,21715,42.41205,339.225066,16.2
1442669227,1020054,24462,33.407138,372.632204,16.2
1442989447,1340274,-59928,5.564448,372.632204,16.2
1443215541,1566368,-59697,5.61125,372.632204,16.2
1443464384,1815211,-52740,7.189632,372.632204,16.2
1443646925,1997752,-39897,12.560072,372.632204,16.2
1443795536,2146363,-35417,15.938658,372.632204,16.2
1443932358,2283185,-35989,15.434568,372.632204,16.2
1444110871,2461698,-50874,7.72245,372.632204,16.2
1444323458,2674285,-58853,5.773202,372.632204,16.2
1444602596,2953423,-80879,3.055392,372.632204,16.2
1444890249,3241076,-83431,2.870408,372.632204,16.2
1445207547,0,50850,7.730312,372,16.8
1445367754,160207,35234,16.108488,23.8388,16.8
1445605481,397934,26113,29.322482,75.192804,16.8
1445703421,495874,23523,36.142002,111.334806,16.8
1445793969,586422,22186,40.626098,151.960904,16.8
1445881903,674356,21784,42.1362,194.097104,16.8
1445969188,761641,21922,41.605442,235.702546,16.8
1446059081,851534,22756,38.614472,274.317018,16.8
1446153028,945481,23924,34.928082,309.2451,16.8
1446554879,1347332,-48100,8.644482,309.2451,16.8
1446735673,1528126,-46221,9.357138,309.2451,16.8
1446925380,1717833,-46034,9.435168,309.2451,16.8
1447090844,1883297,-41621,11.539208,309.2451,16.8
1447276146,2068599,-52965,7.129088,309.2451,16.8
1447500619,2293072,-54404,6.756488,309.2451,16.8
1447691535,2483988,-44214,10.224242,309.2451,16.8
1447839615,2632068,-35627,15.747272,309.2451,16.8
1447992109,2784562,-40078,12.45005,309.2451,16.8
1448156985,2949438,-44962,9.892352,309.2451,16.8
1448383713,3176166,-76724,3.395618,309.2451,16.8
1448664838,0,43812,10.415048,309,17.3
1448817375,152537,35156,16.176672,26.59172,17.3
1448945014,280176,29964,22.271138,48.862858,17.3
1449055451,390613,26187,29.154248,78.017106,17.3
1449153213,488375,23432,36.414578,114.431684,17.3
1449243786,578948,22196,40.59005,155.021734,17.3
1449331597,666759,21724,42.375218,197.396952,17.3
1449419213,754375,22042,41.150592,238.547544,17.3
1449509494,844656,22761,38.596898,277.144442,17.3
1449603516,938678,23905,34.994978,312.13942,17.3
1449755115,1090277,68958,4.205,316.34442,17.3
1450047672,1382834,-66077,4.578338,316.34442,17.3
1450264850,1600012,-51682,7.480712,316.34442,17.3
